197012,"108,948.1"
197112,"115,383.4"
197212,"126,837.1"
197312,"134,461.0"
197412,"136,530.3"
197512,"141,596.8"
197612,"146,311.8"
197712,"151,877.1"
197812,"160,368.7"
197912,"168,927.0"
198012,"170,269.8"
198112,"173,812.0"
198212,"181,582.2"
198312,"185,916.7"
198412,"190,984.8"
198512,"198,826.5"
198612,"204,675.8"
198712,"213,815.1"
198812,"224,090.4"
198912,"232,857.9"
199012,"244,077.3"
199112,"251,265.8"
199212,"255,658.3"
199312,"260,109.3"
199412,"265,953.5"
199512,"271,525.1"
199612,"279,093.7"
199712,"277,290.8"
199812,"278,497.3"
199912,"279,142.9"
212012,"283,008.7"
200112,"286,889.6"
200212,"288,811.6"
200312,"293,616.9"
